id,name,phone_number,places,type,sponsor_id,sponsor_name,street,zip_code,lat,lon,planning_area_id
11170380,Kita Entdeckerland,+49309751008,181,Reguläre Einrichtung,1205,BIK e.V. Berliner Institut für Kleinkindpädagogik und familienbegleitende Kinderbetreuung,Otto-Marquardt-Str. 2,10369,52.5335440,13.4713908,11300616
11170410,Kita Phantasialand,+49309725064,240,Reguläre Einrichtung,1318,Kinder im Kiez gGmbH,Paul-Junius-Str. 52,10369,52.5257208,13.4764725,11300619
11170440,Kita Lichtenzwerge,+493051657262,300,Reguläre Einrichtung,1318,Kinder im Kiez gGmbH,Ribbecker Str. 22,10315,52.5066458,13.5083199,11400930
11170450,Kita Römerweg 106 und 112/Kigä NordOst,+49305099792,180,Reguläre Einrichtung,121,Kindergärten NordOst,Römerweg 106,10318,52.4914684,13.5349610,11501340
11170490,Kita Rosenfelder Ring 35/35A/Kigä NordOst,+49305251214,180,Reguläre Einrichtung,121,Kindergärten NordOst,Rosenfelder Ring 35,10315,52.5120286,13.5135960,11401032
11170500,"""Sonnengarten""",+49305593141,185,Reguläre Einrichtung,121,Kindergärten NordOst,Rudolf-Reusch-Str. 57,10367,52.5184216,13.4824658,11300722
11170530,Kita Abenteuer Welt,+493055489315,200,Reguläre Einrichtung,1316,KITA-Dialog gGmbH,Schulze-Boysen-Str. 22,10365,52.5098155,13.4802970,11300826
11170630,Kita- und Familienzentrum Gensinger Str.,+493051009548,180,Reguläre Einrichtung,1338,Albert-Schweitzer-Kinderdorf Berlin e.V.,Gensinger Str. 58,10315,52.5128464,13.5269420,11401033
11170660,Kita Heiligenberger Str./Kigä NordOst,+49305090166,50,Reguläre Einrichtung,121,Kindergärten NordOst,Heiligenberger Str. 19,10318,52.4792907,13.5211348,11501341
11170670,Kita Sonnenblume/Kigä NordOst,+493051489967,75,Reguläre Einrichtung,121,Kindergärten NordOst,Wönnichstr. 60,10317,52.5051209,13.4971632,11400929
11170700,Evangelischer Kindergarten Lichtenberg,+493055487932,58,Reguläre Einrichtung,244,Ev. Kirchengemeinde Lichtenberg,Schottstr. 6,10365,52.5153117,13.4911886,11300724
11170710,Kiga Morgensonne,+49305083635,59,Reguläre Einrichtung,242,Ev. Kirchengemeinde Paul-Gerhardt-Lichtenberg,Lehndorffstr. 11,10318,52.4812305,13.5204512,11501341
11170720,Kita der Kath. Kirchengem. St. Mauritius,+493055152047,90,Reguläre Einrichtung,309,Kath. Kirchengemeinde St. Mauritius,Schulze-Boysen-Str. 26,10365,52.5101314,13.4793415,11300826
11170740,Ev. Kindergarten Am Glockenturm,+49305220851,51,Reguläre Einrichtung,242,Ev. Kirchengemeinde Paul-Gerhardt-Lichtenberg,Nöldnerstr. 43,10317,52.5017997,13.4816696,11400928
11170780,CityKids Berlin,+493040039746,95,Reguläre Einrichtung,8643,CityKids Berlin-Rummelsburg gGmbH,Eitelstr. 16,10317,52.5070910,13.4949830,11400929
11170790,Zwergenparadies,+493097603447,130,Reguläre Einrichtung,121,Kindergärten NordOst,Bernhard-Bästlein-Str. 44,10367,52.5301667,13.4812854,11300620
11170860,Kita Paule Platsch,+4930403662110,170,Reguläre Einrichtung,1339,Kinder- und Jugend der Volkssolidarität Berlin gGmbH,Bernhard-Bästlein-Str. 52,10367,52.5309558,13.4813334,11300620
11170870,"""Erlebniswelt""",+49305123176,200,Reguläre Einrichtung,121,Kindergärten NordOst,Sewanstr. 197,10319,52.4974087,13.5119015,11401136
11170930,Kita Purzelbaum,+49305253546,215,Reguläre Einrichtung,1296,Jugend- und Sozialwerk gGmbH,Massower Str. 23,10315,52.5087409,13.5159821,11400931
11170980,"""Spatzennest""",+49309724008,185,Reguläre Einrichtung,121,Kindergärten NordOst,Paul-Junius-Str. 32,10369,52.5251580,13.4747304,11300619
11171000,Kita Bunte Plonzstifte,+49305592163,200,Reguläre Einrichtung,8662,Forum Soziale Dienste Kita I GmbH,Plonzstr. 22,10365,52.5171777,13.4908653,11300724
11171030,Kita Sonnenschein,+4930290283070,180,Reguläre Einrichtung,7549,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,Rudolf-Seiffert-Str. 26,10369,52.5268010,13.4697395,11300619
11171090,Kita Pusteblume,+493052279488,200,Reguläre Einrichtung,1221,EJF gemeinnützige AG,Wönnichstr. 74,10317,52.5041552,13.4965891,11400929
11171110,Kita Ev. Diakoniewerk Königin Elisabeth,+493054725051,95,Reguläre Einrichtung,8598,Stiftung Bethel - Hoffnungstaler Stiftung Lobetal,Herzbergstr. 79,10365,52.5263984,13.5060630,11300721
11171120,Waldorf-Kindergarten Karlshorst,+49305090271,40,Reguläre Einrichtung,1235,Waldorfkindergarten Karlshorst e.V.,Stühlinger Str. 3,10318,52.4810889,13.5212777,11501341
11171130,Waldorfkindergarten Karlshorst,+493040203457,10,Reguläre Einrichtung,1235,Waldorfkindergarten Karlshorst e.V.,Üderseestr. 1,10318,52.4823680,13.5196664,11501341
11171140,Kita DETI,+493076233844,55,Reguläre Einrichtung,8229,DETI gGmbH,Alfred-Kowalke-Str. 40A,10315,52.5056887,13.5144258,11400931
11171150,Kita Waschbär,+493068810514,90,Reguläre Einrichtung,7549,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,Georg-Löwenstein-Str. 22,10317,52.4946252,13.4863316,11501238
11171160,Kreativitätskindertagesstätte Wunderwelt,+493028473434,70,Reguläre Einrichtung,7520,Kreativitätsschulzentrum Berlin gGmbH,Tannhäuserstr. 4A,10318,52.4903028,13.5117393,11501339
11171180,Kita Rappelkiste,+493080576487,16,Reguläre Einrichtung,7919,kinder pur e. V.,Lückstr. 65,10317,52.5021194,13.4888779,11400929
11171190,Kita Stadthäuschen,+493051739643,25,Reguläre Einrichtung,8853,EntwicklungBewegt gUG (haftungsbeschränkt),Stadthausstr. 3,10317,52.5022734,13.4811745,11400928
11171200,Kita Dorothea,+49304624672,50,Reguläre Einrichtung,1262,Verein für aktive Vielfalt e.V.,Dorotheastr. 27,10318,52.4847837,13.5225308,11501339
11171210,Kita Wolkenschaf,+493096086010,75,Reguläre Einrichtung,7854,Filigran gGmbH,Sewanstr. 43,10319,52.4990908,13.5022805,11401136
11171220,Kreativitätskindertagesstätte Eigensinn,+4930606344,70,Reguläre Einrichtung,7520,Kreativitätsschulzentrum Berlin gGmbH,Rüdigerstr. 76,10365,52.5163346,13.5012137,11300725
11171230,Kindergarten Rappelkiste,+493097995284,120,Reguläre Einrichtung,8475,Rappelkiste Medi-Sport gemeinnützige GmbH,Herbert-Tschäpe-Str. 2,10369,52.5314464,13.4630601,11300616
11171240,Kita Spieltraum,+493076583689,25,Reguläre Einrichtung,7792,Spieltraum gemeinnützige UG (haftungsbeschränkt),Sophienstr. 8,10317,52.5060163,13.4949563,11400929
11171250,Kita Kesse Früchtchen,+493053143740,33,Reguläre Einrichtung,7952,SeeD e. V.,Wandlitzstr. 6,10318,52.4807952,13.5241076,11501341
11171260,Kita Glückspilze Lichtenberg,+493050368180,28,Reguläre Einrichtung,8229,DETI gGmbH,Archenholdstr. 29,10315,52.5069048,13.5035473,11400930
11171280,Kindergarten Sonnenbogen,+493087336158,30,Reguläre Einrichtung,8029,Elterninitiative zur Förderung der Waldorfpädagogik in Friedrichshain/Lichtenberg e. V.,Pfarrstr. 101,10317,52.5057043,13.4776010,11400927
11171290,Kita Landsberger Allee,+49301751548922,60,Reguläre Einrichtung,7508,Die schlauen Mäuschen gemeinnützige GmbH,Landsberger Allee 228,10367,52.5324769,13.4828614,11300620
11171300,EKT Herzberger Wurzelzwerge,+493067943647,30,Reguläre Einrichtung,8096,Herzberger Wurzelzwerge e. V.,Hagenstr. 49,10365,52.5141191,13.4995000,11300725
11171310,Kita Sophies Welt,+493051736031,115,Reguläre Einrichtung,7549,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,Sophienstr. 28A,10317,52.5064502,13.4941547,11400929
11171320,Kinder- und Familienzentrum KIKIFLO,+493052678749,85,Reguläre Einrichtung,1338,Albert-Schweitzer-Kinderdorf Berlin e.V.,Volkradstr. 4,10319,52.5021360,13.5091090,11401136
11171330,Kinderladen Kaskelkinder,+493017645940527,30,Reguläre Einrichtung,8103,Kinderladen Kaskelkinder e.V.,Türrschmidtstr. 33,10317,52.5034532,13.4818911,11400927
11171340,Kita Pepe Rakete,+493089751850,32,Reguläre Einrichtung,8806,Lebensnah Kitas gGmbH,Ehrenfelsstr. 9,10318,52.4812506,13.5284027,11501340
11171350,Kita Märchenland,+49309860199921,80,Reguläre Einrichtung,4060,RBO - Inmitten gemeinnützige GmbH,Paul-Junius-Str. 64A,10369,52.5259224,13.4779559,11300619
11171360,Kita Quatschköpfe,+493050014589,26,Reguläre Einrichtung,8131,kijufa gGmbH,Ehrlichstr. 21,10318,52.4799147,13.5208503,11501341
11171380,"Kita ""Am Carlsgarten""",+493047594444,150,Reguläre Einrichtung,7674,PeWoBe Gemeinnützige Soziale Betreuungsgesellschaft mbH in Frankfurt/Oder,Am Carlsgarten 16,10318,52.4788973,13.5288803,11501341
11171390,EKT Luna Sternenstaub,+49301747840338,25,Reguläre Einrichtung,8178,BeKiLa e. V.,Liepnitzstr. 42,10318,52.4798151,13.5144774,11501341
11171400,Kita an der alten Kastanie,+493097606526,105,Reguläre Einrichtung,8185,"abw - gemeinnützige Gesellschaft für Arbeit, Bildung und Wohnen mbH",Franz-Jacob-Str. 16,10369,52.5286925,13.4690340,11300617
11171410,Kita Rübchen,+493067961194,30,Reguläre Einrichtung,8215,KIDclever gUG (haftungsbeschränkt),Paul-Zobel-Str. 8G,10367,52.5243783,13.4815677,11300620
11171420,Kita Fine Turbine,+49307446553,28,Reguläre Einrichtung,8806,Lebensnah Kitas gGmbH,Hauffstr. 12,10317,52.5057383,13.4803154,11400927
11171430,Kita Treskowallee,+4930403662070,179,Reguläre Einrichtung,1339,Kinder- und Jugend der Volkssolidarität Berlin gGmbH,Treskowallee 135,10318,52.4780625,13.5247321,11501341
11171440,Kita Zauberinsel,+493017656815406,25,Reguläre Einrichtung,8287,Zauberinsel Gesellschaft für kindliche Sprachförderung und ästhetische Bildung UG (haftungsbeschränkt),Bürgerheimstr. 25,10365,52.5144441,13.4915425,11300724
11171450,Kita Zahnlücke,+493052284449,40,Reguläre Einrichtung,8885,Buratino Berlin gGmbH,Lückstr. 32,10317,52.5004974,13.4946601,11400928
11171460,Kita Zitronenfalter,+493094796969,75,Reguläre Einrichtung,8000,SOCIUS - Die Bildungspartner gemeinnützige GmbH,Rummelsburger Str. 61,10315,52.5017591,13.5024727,11401136
11171470,Kita Marie-Curie-Allee,+493049085193,25,Reguläre Einrichtung,8179,tuKita gemeinnützige UG (haftungsbeschränkt),Marie-Curie-Allee 4,10315,52.5090141,13.5039104,11400929
11171480,Kita Mausezahn,+493081030903,35,Reguläre Einrichtung,8215,KIDclever gUG (haftungsbeschränkt),Einbecker Str. 32,10317,52.5098324,13.5025681,11400929
11171490,Kita Kleine Wichtel,+493050154030,150,Reguläre Einrichtung,7674,PeWoBe Gemeinnützige Soziale Betreuungsgesellschaft mbH in Frankfurt/Oder,Marksburgstr. 38,10318,52.4867643,13.5242539,11501339
11171500,ABC Kindergarten,+493050154228,26,Reguläre Einrichtung,7927,ABC Kindergarten gUG (haftungsbeschränkt),Liepnitzstr. 49,10318,52.4788805,13.5138712,11501341
11171510,Kita an der Hochschule für Technik und Wirtschaft,+4930939398610,74,Reguläre Einrichtung,1256,studierendenWERK BERLIN,Hönower Str. 35,10318,52.4893516,13.5255960,11501339
11171520,Private Europa-Kita,+493074073718,215,Reguläre Einrichtung,8358,P.E.K. Private Europa Kindertagesstätte Elite gGmbH,Judith-Auer-Str. 6,10369,52.5329890,13.4684555,11300616
11171530,KITA Seepiraten,+493055440740,110,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,Hauptstr. 3A,10317,52.5006677,13.4748874,11501238
11171540,Kita Paule am Park,+49304431885600,154,Reguläre Einrichtung,1299,Hanna gGmbH Kita-Trägerschaften,Paul-Junius-Str. 67,10369,52.5272192,13.4765106,11300617
11171550,Zauberwald,+493017656815406,15,Reguläre Einrichtung,8287,Zauberinsel Gesellschaft für kindliche Sprachförderung und ästhetische Bildung UG (haftungsbeschränkt),Bürgerheimstr. 23,10365,52.5142799,13.4915010,11300724
11171560,Kindergarten Gundefinger Straße,+493050012335,85,Reguläre Einrichtung,121,Kindergärten NordOst,Gundelfinger Str. 39,10318,52.4855672,13.5245811,11501339
11171570,Christliche Kita Fischlein,+493017623114017,25,Reguläre Einrichtung,8442,TW Help for Family gGmbH,Rudolf-Seiffert-Str. 53,10369,52.5253209,13.4713978,11300619
11171580,BIP Kreativitätskita Treskow-Höfe,+493023926130,117,Reguläre Einrichtung,8454,BIP - Gesellschaft für Kreativitätspädagogik gGmbH,Treskowallee 22,10318,52.4913134,13.5269635,11501339
11171590,Kita Wunderkinder,+49302509676510,150,Reguläre Einrichtung,8490,blu:boks Kinder- und Jugendbildung gemeinnützige GmbH,Paul-Zobel-Str. 9,10367,52.5252785,13.4829134,11300620
11171600,Kindertagesstätte Villa Milla,+4930863209109,180,Reguläre Einrichtung,8504,FamilyandCare gemeinnützige Gesellschaft für Kinderbetreuung und Familienhilfe mbH,Gotlindestr. 54,10365,52.5186015,13.4950038,11300723
11171610,Kita Schlaue Füchse,+4930688166450,162,Reguläre Einrichtung,7506,CityKids Berlin GmbH,Gensinger Str. 60,10315,52.5128030,13.5279308,11401033
11171620,Kita Victoria,+493047376225,80,Reguläre Einrichtung,8081,MASAkids gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),Kaskelstr. 3,10317,52.5053299,13.4757544,11400927
11171650,Kita Zaubertal,+49301760179,25,Reguläre Einrichtung,8287,Zauberinsel Gesellschaft für kindliche Sprachförderung und ästhetische Bildung UG (haftungsbeschränkt),Scheffelstr. 10,10367,52.5204858,13.4758769,11300722
11171660,Kita Nusshütte Eitelstr.,+493026597610,87,Reguläre Einrichtung,8864,CeFi - Bildung und Verständigung gGmbH,Eitelstr. 85,10317,52.5089021,13.4967041,11400929
11171670,Kita Querbeet,+493049959260,150,Reguläre Einrichtung,5281,Deutsches Rotes Kreuz Kreisverband Berlin - Nordost e. V.,Köpenicker Allee 151,10318,52.4823143,13.5408185,11501340
11171680,Kita Villa Pixie,+493023526843,32,Reguläre Einrichtung,8806,Lebensnah Kitas gGmbH,Weseler Str. 9,10318,52.4860946,13.5279435,11501340
11171690,Kita Papagei,+493055149125,25,Reguläre Einrichtung,8775,Papagei e. V.,Treskowallee 124,10318,52.4792720,13.5244590,11501341
11171710,Kita Tierparkzwerge,+493025094242,105,Reguläre Einrichtung,8273,Die Wuhlewanderer gGmbH,Gensinger Str. 83,10315,52.5109702,13.5353542,11401033
11171720,Kita Gisela,+493064385771,35,Reguläre Einrichtung,8131,kijufa gGmbH,Giselastr. 26,10317,52.5050373,13.4900980,11400929
11171730,Stepke Kita Weltendecker,+49301793828261,102,Reguläre Einrichtung,8478,Step Kids Kitas gemeinnützige GmbH,Rathausstr. 11,10367,52.5148699,13.4808978,11300722
11171760,Kita Rübchen II,+493062960856,42,Reguläre Einrichtung,8215,KIDclever gUG (haftungsbeschränkt),Paul-Zobel-Str. 10,10367,52.5247765,13.4830324,11300620
11171770,Kita Hucky Bucky,+493062871248,25,Reguläre Einrichtung,8239,Nordische Bildungswerkstatt UG (haftungsbeschränkt),Lückstr. 28,10317,52.5007172,13.4935639,11400928
11171780,Evang. Kindertagesstätte Weit Blick,+49306438363220,72,Reguläre Einrichtung,7319,Verein für Berliner Stadtmission,Archenholdstr. 25,10315,52.5071740,13.5040053,11400930
11171790,Kita am Lindenhof,+493085735198,75,Reguläre Einrichtung,7543,MAHALE Familien- und Servicemanagement gGmbH,Klara-Weyl-Str. 9,10365,52.5193034,13.5066899,11300725
11171800,Kita Laduschki,+493017645774386,38,Reguläre Einrichtung,8630,Zweimalzwölf gUG (haftungsbeschränkt),Fanningerstr. 37,10365,52.5142478,13.4966749,11300725
11171810,Kita Wildensteiner Str.,+49305098418,50,Reguläre Einrichtung,121,Kindergärten NordOst,Wildensteiner Str. 3,10318,52.4802634,13.5237852,11501341
11171820,Kita Karlszwerge,+493043603841,30,Reguläre Einrichtung,8273,Die Wuhlewanderer gGmbH,Ehrenfelsstr. 4,10318,52.4818901,13.5269750,11501340
11171850,Kita Stechlinstr. 26,+49305098195,35,Reguläre Einrichtung,121,Kindergärten NordOst,Stechlinstr. 26,10318,52.4819858,13.5155706,11501341
11171860,"Kita ""Schlossspatzen""",+493015901201876,25,Reguläre Einrichtung,8478,Step Kids Kitas gemeinnützige GmbH,Charlottenstr. 21,10315,52.5072034,13.5228031,11401034
11171870,Dolgensee Kids,+49301012310,107,Reguläre Einrichtung,9063,"Kita ""Dolgensee Kids"" gGmbH",Dolgenseestr. 8C,10319,52.4944106,13.5070856,11401135
11171890,MoKiB Harnackstr. 11,+493092126005,136,Reguläre Einrichtung,121,Kindergärten NordOst,Harnackstr. 11,10365,52.5108276,13.4854669,11300826
11171910,Rhinspatzen,+49305263200,127,Reguläre Einrichtung,9115,"Kita ""Rhinspatzen"" Berlin gGmbH",Rhinstr. 143,10315,52.5315470,13.5166772,11300721
11171940,Montessori Kinderhaus Lichtenberg,+493023326400,60,Reguläre Einrichtung,8066,Montessori und Friends Education gGmbH,An der Mole 3,10317,52.5007306,13.4693206,11501238
11171950,FREUDE Kita Lichtenberg,+4930863214300,40,Reguläre Einrichtung,8878,FREUDE Kindergärten Süd-Ost gGmbH,Rhinstr. 59A,10315,52.5238876,13.5176738,11300721
11171990,"Kita ""Makiwka""",+493017638237068,0,Reguläre Einrichtung,8630,Zweimalzwölf gUG (haftungsbeschränkt),Dönhoffstr. 2,10318,52.4826465,13.5246156,11501339
11172000,Kita Gudrunstraße,+493054711372,185,Reguläre Einrichtung,121,Kindergärten NordOst,Gudrunstr. 14,10365,52.5143622,13.5059201,11300725
11201230,"Kindertagesstätte ""kieke mal""",+49304621022,120,Reguläre Einrichtung,8867,INDEPENDENT LIVING Stiftung BT Kindertagesstätten für Berlin,Neubrandenburger Str. 47,13059,52.5722484,13.5126344,11100206
11220030,Kita Mitra Rechter Gebäudeteil,+493097000784,112,Reguläre Einrichtung,8368,MITRA bilinguale Kindergärten gemeinnützige GmbH,Heckelberger Ring 3,13055,52.5472273,13.5047569,11200411
11220040,Kita Schalkauer Str. 25C/Kigä NordOst,+493098639687,80,Reguläre Einrichtung,121,Kindergärten NordOst,Schalkauer Str. 25A,13055,52.5371792,13.5084027,11200515
11220110,Kita Ahrenshooper Spatzen,+493092047609,75,Reguläre Einrichtung,3995,"pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH",Ahrenshooper Str. 5,13051,52.5666237,13.5044956,11100307
11220170,KINDERHAUS Berlin - Mark Brandenburg,+49309293122,160,Reguläre Einrichtung,1319,Kinderhaus Berlin - Mark Brandenburg e. V.,Dierhagener Str. 1,13051,52.5674445,13.4982425,11100308
11220180,Kita Schneckenhausen,+493092045275,23,Reguläre Einrichtung,4136,Sozialpädagogische Arbeit im Kiez e. V. (SPIK),Am Berl 13,13051,52.5741130,13.4997250,11100307
11220200,Kita Wiesenhüpper,+493099271361,106,Reguläre Einrichtung,8065,KfK KIETZ für KIDS Kinderbetreuung gGmbH,Wartiner Str. 77,13057,52.5645570,13.5302219,11100203
11220210,Kita Dorfstr. 4A (Wartenberg)/Kigä NordOst,+49309293185,35,Reguläre Einrichtung,121,Kindergärten NordOst,Dorfstr. 4A,13059,52.5742527,13.5160862,11100101
11220220,Kita Dorfstr. 5 (Falkenberg)/Kigä NordOst,+49309324146,50,Reguläre Einrichtung,121,Kindergärten NordOst,Dorfstr. 5,13057,52.5698965,13.5376810,11100102
11220230,Kita Dorfstr. 37 (Malchow)/Kigä NordOst,+49309250219,50,Reguläre Einrichtung,121,Kindergärten NordOst,Dorfstr. 37,13051,52.5788020,13.4825316,11100101
11220270,Kita Leuchtturm,+493096248570,160,Reguläre Einrichtung,1262,Verein für aktive Vielfalt e.V.,Am Berl 8,13051,52.5725351,13.4999368,11100307
11220290,Kita Heckelberger Ring 1/3/Kigä NordOst,+49309818608,90,Reguläre Einrichtung,121,Kindergärten NordOst,Heckelberger Ring 1,13055,52.5471992,13.5052313,11200411
11220330,Kita Malchower Weg 46/Kigä NordOst,+49309864830,90,Reguläre Einrichtung,121,Kindergärten NordOst,Malchower Weg 46,13053,52.5538616,13.5034664,11200410
11220380,Kita Nido Piccolo,+493092373750,250,Reguläre Einrichtung,8867,INDEPENDENT LIVING Stiftung BT Kindertagesstätten für Berlin,Neubrandenburger Str. 51,13059,52.5726238,13.5126689,11100206
11220390,Kita Matt Lamb,+493097895988,198,Reguläre Einrichtung,8235,Trägerwerk Soziale Dienste in Berlin und Brandenburg gGmbH (TWSD in BB gGmbH),Konrad-Wolf-Str. 45,13055,52.5375498,13.4769300,11200512
11220400,Kita Neustrelitzer Str. 32-34/Kigä NordOst,+49309713443,285,Reguläre Einrichtung,121,Kindergärten NordOst,Neustrelitzer Str. 32,13055,52.5370422,13.4935401,11200514
11220430,Kita Eichhörnchen,+49309864154,49,Reguläre Einrichtung,1278,urban kita gGmbH,Roedernstr. 14,13053,52.5443800,13.4866554,11200512
11220440,EKT Oberseeräuber,+493012064082,26,Reguläre Einrichtung,8238,Elterninitiativ-Kindertagesstätte Oberseeräuber e. V.,Oberseestr. 77,13053,52.5488455,13.4931875,11200512
11220470,Kita Zwergtaucher,+49304629502,115,Reguläre Einrichtung,8235,Trägerwerk Soziale Dienste in Berlin und Brandenburg gGmbH (TWSD in BB gGmbH),Gehrenseestr. 99,13053,52.5511524,13.5107888,11200410
11220480,"Kindertagesstätte ""Wundertüte""",+493097997790,160,Reguläre Einrichtung,8867,INDEPENDENT LIVING Stiftung BT Kindertagesstätten für Berlin,Strausberger Str. 5,13055,52.5410001,13.4895912,11200513
11220490,Kitaverbund Regenbogen,+49309864709,165,Reguläre Einrichtung,1278,urban kita gGmbH,Waldowstr. 40,13053,52.5472505,13.4875463,11200512
11220500,Kunst-Kita,+493096067216,60,Reguläre Einrichtung,8494,ARTKI gGmbH,Demminer Str. 4,13059,52.5695281,13.5117245,11100205
11220510,Kita Warnitzer Str. 9,+49309290274,180,Reguläre Einrichtung,1205,BIK e.V. Berliner Institut für Kleinkindpädagogik und familienbegleitende Kinderbetreuung,Warnitzer Str. 9,13057,52.5657728,13.5197011,11100204
11220520,Kita Kleene Dickköppe und Große Ulknudeln,+493017680321768,59,Reguläre Einrichtung,8327,mach-mit-kitas gemeinnützige GmbH,Landsberger Allee 217F,13055,52.5342120,13.4875551,11200514
11220580,Dracos Drachen Kids,+493054595180,52,Reguläre Einrichtung,8667,Dracos Drachen-Kids gUG (haftungsbeschränkt),Nienhagener Str. 21,13051,52.5698739,13.4944174,11100308
11220630,Kath. Kita St. Konrad,+4930259365,60,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Ahrensfelder Chaussee 79,13057,52.5705771,13.5553302,11100102
11220650,Evangelische Kita Arche Noah,+49309290286,93,Reguläre Einrichtung,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Malchower Weg 44,13053,52.5536693,13.5036175,11200410
11220660,Kita Randowstr. 41/43/Kigä NordOst,+49309283018,170,Reguläre Einrichtung,121,Kindergärten NordOst,Randowstr. 41,13057,52.5647510,13.5204599,11100204
11220670,Kita Wolkenreise,+49309295078,220,Reguläre Einrichtung,1318,Kinder im Kiez gGmbH,Ahrenshooper Str. 3,13051,52.5662275,13.5049473,11100307
11220750,Kita Abenteuerland,+49309818390,287,Reguläre Einrichtung,1262,Verein für aktive Vielfalt e.V.,Anna-Ebermann-Str. 25,13053,52.5535167,13.5156354,11200410
11220751,Soki Abenteuerland/Pirateninsel,+49309818390,6,Heilpädagogische Gruppe,1262,Verein für aktive Vielfalt e.V.,Anna-Ebermann-Str. 25,13053,52.5535167,13.5156354,11200410
11220770,Kita Kinder in Bewegung (KiB),+49309711728,180,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Berkenbrücker Steig 9,13055,52.5369195,13.4791606,11200514
11220790,Klax Krippe Grashüpfer und Klax Kindergarten Glühwürmchen,+493092092537,180,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,Biesenbrower Str. 61,13057,52.5650080,13.5283079,11100203
11220800,Kita Kreativhaus Sonnenblume,+49309205029,207,Reguläre Einrichtung,1278,urban kita gGmbH,Crivitzer Str. 16,13059,52.5699903,13.5130251,11100205
11220840,Kita Kinder in Bewegung (KiB),+49309205011,180,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Falkenberger Chaussee 120,13057,52.5675035,13.5237300,11100203
11220860,Kita Tausendfüßler,+4930403662130,358,Reguläre Einrichtung,1339,Kinder- und Jugend der Volkssolidarität Berlin gGmbH,Goeckestr. 25,13055,52.5375409,13.4904767,11200514
11220890,Kita Campus Hedwig,+49309815480,103,Reguläre Einrichtung,7549,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,Hedwigstr. 11,13053,52.5489209,13.4951495,11200411
11220910,Kita Matenzeile 2/4/Kigä NordOst,+49309290206,170,Reguläre Einrichtung,121,Kindergärten NordOst,Matenzeile 2,13053,52.5629845,13.5080069,11100309
11220960,Kita Reriker Str. 20/Kigä NordOst,+49309294167,115,Reguläre Einrichtung,121,Kindergärten NordOst,Reriker Str. 20,13051,52.5716653,13.4932523,11100308
11221010,Kita Kinderparadies Wirbelwind,+49309283121,190,Reguläre Einrichtung,1262,Verein für aktive Vielfalt e.V.,Warnemünder Str. 22,13059,52.5736076,13.5066147,11100206
11221060,Kita Fiorella,+49309294079,185,Reguläre Einrichtung,1298,JAO gGmbH,Wiecker Str. 1,13051,52.5674191,13.4963798,11100308
11221090,Kita Sonnenschein,+49309296074,180,Reguläre Einrichtung,1278,urban kita gGmbH,Wustrower Str. 39,13051,52.5698798,13.5037533,11100307
11221130,Kita Weiße Taube 1,+493098196590,100,Reguläre Einrichtung,1278,urban kita gGmbH,Schleizer Str. 62,13055,52.5391997,13.5057066,11200515
11221170,Gemeinschaftsunterkunft Hagenower Ring (nur Sprachförderung),+493045950544,16,Sprachförderung,8568,Edusation - gemeinnützige Gesellschaft für Integration und Sprachförderung mbH,Hagenower Ring 47,13059,52.5774636,13.5043909,11100206
11221210,Kita Sonnenblümchen,+493055594099,85,Reguläre Einrichtung,3995,"pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH",Vincent-van-Gogh-Str. 38,13057,52.5625645,13.5273186,11100204
11221220,Kita Spree Eule,+493098314680,118,Reguläre Einrichtung,8617,spreeEule gGmbH,Küstriner Str. 49,13055,52.5389780,13.4881152,11200513
11221230,Kita Wartenberger Str.,+493028703303,120,Reguläre Einrichtung,121,Kindergärten NordOst,Wartenberger Str. 145,13053,52.5638230,13.5136306,11100309
11221250,Kita Neo,+493098195396,136,Reguläre Einrichtung,7549,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,Liebenwalder Str. 12,13055,52.5364082,13.5007498,11200514
11221260,Simon Bolivar,+493097898592,99,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,Mittelstr. 25,13055,52.5385641,13.4848530,11200513
11221280,Kita Vogelnest,+493061747378,205,Reguläre Einrichtung,7464,eventus Bildung gGmbH,Dorfstr. 19,13059,52.5736795,13.5215864,11100101
